Date,Blood Type,Donations
2013-06-24,a,200
2013-06-25,a,285
2013-06-26,a,256
2013-06-27,a,289
2013-06-28,a,297
2013-06-29,a,300
2013-06-30,a,532
2013-07-01,a,377
2013-07-02,a,397
2013-07-03,a,416
2013-07-04,a,383
2013-07-05,a,248
2013-07-06,a,581
2013-07-07,a,821
2013-07-08,a,353
2013-07-09,a,331
2013-07-10,a,59
2013-07-11,a,94
2013-07-12,a,135
2013-07-13,a,112
2013-07-14,a,677
2013-07-15,a,107
2013-07-16,a,270
2013-07-17,a,283
2013-07-18,a,254
2013-07-19,a,228
2013-07-20,a,155
2013-07-21,a,577
2013-07-22,a,148
2013-07-23,a,228
2013-07-24,a,422
2013-07-25,a,203
2013-07-26,a,158
2013-07-27,a,305
2013-07-28,a,714
2013-07-29,a,70
2013-07-30,a,157
2013-07-31,a,279
2013-08-01,a,151
2013-08-02,a,92
2013-08-03,a,154
2013-08-04,a,608
2013-08-05,a,95
2013-08-06,a,131
2013-08-07,a,63
2013-08-08,a,6
2013-08-09,a,7
2013-08-10,a,139
2013-08-11,a,246
2013-08-12,a,139
2013-08-13,a,164
2013-08-14,a,309
2013-08-15,a,232
2013-08-16,a,286
2013-08-17,a,235
2013-08-18,a,673
2013-08-19,a,158
2013-08-20,a,401
2013-08-21,a,377
2013-08-22,a,309
2013-08-23,a,279
2013-08-24,a,267
2013-08-25,a,373
2013-08-26,a,179
2013-08-27,a,310
2013-08-28,a,374
2013-08-29,a,358
2013-08-30,a,222
2013-08-31,a,414
2013-09-01,a,338
2013-09-02,a,167
2013-09-03,a,253
2013-09-04,a,339
2013-09-05,a,251
2013-09-06,a,166
2013-09-07,a,616
2013-09-08,a,419
2013-09-09,a,227
2013-09-10,a,323
2013-09-11,a,373
2013-09-12,a,360
2013-09-13,a,229
2013-09-14,a,228
2013-09-15,a,366
2013-09-16,a,273
2013-09-17,a,235
2013-09-18,a,387
2013-09-19,a,393
2013-09-20,a,203
2013-09-21,a,324
2013-09-22,a,535
2013-09-23,a,223
2013-09-24,a,483
2013-09-25,a,373
2013-09-26,a,301
2013-09-27,a,253
2013-09-28,a,321
2013-09-29,a,608
2013-09-30,a,147
2013-10-01,a,293
2013-10-02,a,279
2013-10-03,a,274
2013-10-04,a,167
2013-10-05,a,360
2013-10-06,a,459
2013-10-07,a,229
2013-10-08,a,344
2013-10-09,a,399
2013-10-10,a,313
2013-10-11,a,247
2013-10-12,a,338
2013-10-13,a,451
2013-10-14,a,113
2013-10-15,a,37
2013-10-16,a,98
2013-10-17,a,355
2013-10-18,a,115
2013-10-19,a,330
2013-10-20,a,577
2013-10-21,a,300
2013-10-22,a,342
2013-10-23,a,418
2013-10-24,a,324
2013-10-25,a,434
2013-10-26,a,335
2013-10-27,a,480
2013-10-28,a,244
2013-10-29,a,225
2013-10-30,a,355
2013-10-31,a,261
2013-11-01,a,167
2013-11-02,a,294
2013-11-03,a,389
2013-11-04,a,107
2013-11-05,a,138
2013-11-06,a,186
2013-11-07,a,336
2013-11-08,a,211
2013-11-09,a,224
2013-11-10,a,530
2013-11-11,a,195
2013-11-12,a,245
2013-11-13,a,328
2013-11-14,a,379
2013-11-15,a,286
2013-11-16,a,238
2013-11-17,a,269
2013-11-18,a,164
2013-11-19,a,236
2013-11-20,a,409
2013-11-21,a,334
2013-11-22,a,174
2013-11-23,a,238
2013-11-24,a,570
2013-11-25,a,186
2013-11-26,a,257
2013-11-27,a,272
2013-11-28,a,285
2013-11-29,a,284
2013-11-30,a,221
2013-12-01,a,603
2013-12-02,a,167
2013-12-03,a,234
2013-12-04,a,436
2013-12-05,a,320
2013-12-06,a,206
2013-12-07,a,310
2013-12-08,a,459
2013-12-09,a,172
2013-12-10,a,336
2013-12-11,a,363
2013-12-12,a,342
2013-12-13,a,190
2013-12-14,a,276
2013-12-15,a,592
2013-12-16,a,171
2013-12-17,a,337
2013-12-18,a,389
2013-12-19,a,273
2013-12-20,a,190
2013-12-21,a,301
2013-12-22,a,489
2013-12-23,a,169
2013-12-24,a,233
2013-12-25,a,190
2013-12-26,a,130
2013-12-27,a,228
2013-12-28,a,284
2013-12-29,a,407
2013-12-30,a,179
2013-12-31,a,189
2014-01-01,a,302
2014-01-02,a,185
2014-01-03,a,123
2014-01-04,a,260
2014-01-05,a,337
2014-01-06,a,155
2014-01-07,a,318
2014-01-08,a,411
2014-01-09,a,353
2014-01-10,a,222
2014-01-11,a,289
2014-01-12,a,490
2014-01-13,a,207
2014-01-14,a,232
2014-01-15,a,343
2014-01-16,a,384
2014-01-17,a,564
2014-01-18,a,283
2014-01-19,a,447
2014-01-20,a,294
2014-01-21,a,434
2014-01-22,a,566
2014-01-23,a,356
2014-01-24,a,210
2014-01-25,a,363
2014-01-26,a,317
2014-01-27,a,264
2014-01-28,a,326
2014-01-29,a,378
2014-01-30,a,318
2014-01-31,a,85
2014-02-01,a,155
2014-02-02,a,156
2014-02-03,a,200
2014-02-04,a,189
2014-02-05,a,286
2014-02-06,a,307
2014-02-07,a,167
2014-02-08,a,140
2014-02-09,a,384
2014-02-10,a,195
2014-02-11,a,331
2014-02-12,a,367
2014-02-13,a,401
2014-02-14,a,243
2014-02-15,a,311
2014-02-16,a,390
2014-02-17,a,173
2014-02-18,a,383
2014-02-19,a,350
2014-02-20,a,368
2014-02-21,a,261
2014-02-22,a,336
2014-02-23,a,593
2014-02-24,a,268
2014-02-25,a,437
2014-02-26,a,487
2014-02-27,a,363
2014-02-28,a,225
2014-03-01,a,197
2014-03-02,a,741
2014-03-03,a,212
2014-03-04,a,232
2014-03-05,a,364
2014-03-06,a,251
2014-03-07,a,413
2014-03-08,a,639
2014-03-09,a,511
2014-03-10,a,225
2014-03-11,a,280
2014-03-12,a,415
2014-03-13,a,342
2014-03-14,a,212
2014-03-15,a,335
2014-03-16,a,544
2014-03-17,a,230
2014-03-18,a,289
2014-03-19,a,375
2014-03-20,a,261
2014-03-21,a,219
2014-03-22,a,282
2014-03-23,a,460
2014-03-24,a,174
2014-03-25,a,283
2014-03-26,a,278
2014-03-27,a,401
2014-03-28,a,185
2014-03-29,a,304
2014-03-30,a,332
2014-03-31,a,182
2014-04-01,a,384
2014-04-02,a,321
2014-04-03,a,343
2014-04-04,a,166
2014-04-05,a,235
2014-04-06,a,406
2014-04-07,a,215
2014-04-08,a,243
2014-04-09,a,245
2014-04-10,a,268
2014-04-11,a,198
2014-04-12,a,359
2014-04-13,a,532
2014-04-14,a,226
2014-04-15,a,308
2014-04-16,a,325
2014-04-17,a,387
2014-04-18,a,238
2014-04-19,a,374
2014-04-20,a,702
2014-04-21,a,159
2014-04-22,a,455
2014-04-23,a,352
2014-04-24,a,393
2014-04-25,a,267
2014-04-26,a,293
2014-04-27,a,508
2014-04-28,a,243
2014-04-29,a,456
2014-04-30,a,175
2014-05-01,a,951
2014-05-02,a,98
2014-05-03,a,323
2014-05-04,a,412
2014-05-05,a,202
2014-05-06,a,318
2014-05-07,a,315
2014-05-08,a,381
2014-05-09,a,115
2014-05-10,a,205
2014-05-11,a,550
2014-05-12,a,264
2014-05-13,a,772
2014-05-14,a,278
2014-05-15,a,362
2014-05-16,a,158
2014-05-17,a,338
2014-05-18,a,783
2014-05-19,a,191
2014-05-20,a,341
2014-05-21,a,418
2014-05-22,a,332
2014-05-23,a,262
2014-05-24,a,456
2014-05-25,a,593
2014-05-26,a,288
2014-05-27,a,345
2014-05-28,a,444
2014-05-29,a,277
2014-05-30,a,196
2014-05-31,a,252
2014-06-01,a,411
2014-06-02,a,134
2014-06-03,a,228
2014-06-04,a,272
2014-06-05,a,354
2014-06-06,a,198
2014-06-07,a,496
2014-06-08,a,487
2014-06-09,a,170
2014-06-10,a,302
2014-06-11,a,350
2014-06-12,a,434
2014-06-13,a,279
2014-06-14,a,402
2014-06-15,a,633
2014-06-16,a,317
2014-06-17,a,417
2014-06-18,a,486
2014-06-19,a,434
2014-06-20,a,200
2014-06-21,a,613
2014-06-22,a,792
2014-06-23,a,389
2014-06-24,a,402
2014-06-25,a,373
2014-06-26,a,390
2014-06-27,a,231
2014-06-28,a,500
2014-06-29,a,370
2014-06-30,a,72
2014-07-01,a,125
2014-07-02,a,188
2014-07-03,a,162
2014-07-04,a,97
2014-07-05,a,207
2014-07-06,a,657
2014-07-07,a,130
2014-07-08,a,201
2014-07-09,a,282
2014-07-10,a,187
2014-07-11,a,143
2014-07-12,a,231
2014-07-13,a,669
2014-07-14,a,146
2014-07-15,a,105
2014-07-16,a,329
2014-07-17,a,220
2014-07-18,a,200
2014-07-19,a,248
2014-07-20,a,716
2014-07-21,a,155
2014-07-22,a,282
2014-07-23,a,350
2014-07-24,a,302
2014-07-25,a,205
2014-07-26,a,151
2014-07-27,a,191
2014-07-28,a,3
2014-07-29,a,9
2014-07-30,a,115
2014-07-31,a,177
2014-08-01,a,198
2014-08-02,a,258
2014-08-03,a,517
2014-08-04,a,143
2014-08-05,a,312
2014-08-06,a,380
2014-08-07,a,379
2014-08-08,a,313
2014-08-09,a,424
2014-08-10,a,679
2014-08-11,a,190
2014-08-12,a,347
2014-08-13,a,406
2014-08-14,a,550
2014-08-15,a,328
2014-08-16,a,269
2014-08-17,a,692
2014-08-18,a,252
2014-08-19,a,376
2014-08-20,a,487
2014-08-21,a,356
2014-08-22,a,200
2014-08-23,a,380
2014-08-24,a,629
2014-08-25,a,215
2014-08-26,a,324
2014-08-27,a,466
2014-08-28,a,336
2014-08-29,a,264
2014-08-30,a,330
2014-08-31,a,539
2014-09-01,a,226
2014-09-02,a,204
2014-09-03,a,330
2014-09-04,a,277
2014-09-05,a,272
2014-09-06,a,585
2014-09-07,a,532
2014-09-08,a,244
2014-09-09,a,426
2014-09-10,a,440
2014-09-11,a,279
2014-09-12,a,131
2014-09-13,a,289
2014-09-14,a,520
2014-09-15,a,139
2014-09-16,a,326
2014-09-17,a,369
2014-09-18,a,451
2014-09-19,a,222
2014-09-20,a,394
2014-09-21,a,684
2014-09-22,a,345
2014-09-23,a,424
2014-09-24,a,796
2014-09-25,a,505
2014-09-26,a,300
2014-09-27,a,692
2014-09-28,a,657
2014-09-29,a,309
2014-09-30,a,450
2014-10-01,a,382
2014-10-02,a,310
2014-10-03,a,126
2014-10-04,a,149
2014-10-05,a,105
2014-10-06,a,101
2014-10-07,a,285
2014-10-08,a,307
2014-10-09,a,245
2014-10-10,a,328
2014-10-11,a,371
2014-10-12,a,523
2014-10-13,a,305
2014-10-14,a,514
2014-10-15,a,533
2014-10-16,a,476
2014-10-17,a,398
2014-10-18,a,432
2014-10-19,a,828
2014-10-20,a,229
2014-10-21,a,226
2014-10-22,a,284
2014-10-23,a,231
2014-10-24,a,145
2014-10-25,a,211
2014-10-26,a,438
2014-10-27,a,241
2014-10-28,a,314
2014-10-29,a,412
2014-10-30,a,336
2014-10-31,a,241
2014-11-01,a,310
2014-11-02,a,399
2014-11-03,a,211
2014-11-04,a,346
2014-11-05,a,407
2014-11-06,a,307
2014-11-07,a,177
2014-11-08,a,299
2014-11-09,a,609
2014-11-10,a,209
2014-11-11,a,376
2014-11-12,a,453
2014-11-13,a,295
2014-11-14,a,237
2014-11-15,a,299
2014-11-16,a,532
2014-11-17,a,231
2014-11-18,a,316
2014-11-19,a,392
2014-11-20,a,438
2014-11-21,a,246
2014-11-22,a,244
2014-11-23,a,490
2014-11-24,a,206
2014-11-25,a,317
2014-11-26,a,346
2014-11-27,a,332
2014-11-28,a,294
2014-11-29,a,295
2014-11-30,a,605
2014-12-01,a,215
2014-12-02,a,261
2014-12-03,a,348
2014-12-04,a,428
2014-12-05,a,222
2014-12-06,a,308
2014-12-07,a,679
2014-12-08,a,196
2014-12-09,a,396
2014-12-10,a,339
2014-12-11,a,357
2014-12-12,a,154
2014-12-13,a,295
2014-12-14,a,573
2014-12-15,a,190
2014-12-16,a,408
2014-12-17,a,407
2014-12-18,a,318
2014-12-19,a,256
2014-12-20,a,372
2014-12-21,a,484
2014-12-22,a,200
2014-12-23,a,241
2014-12-24,a,214
2014-12-25,a,234
2014-12-26,a,173
2014-12-27,a,233
2014-12-28,a,585
2014-12-29,a,236
2014-12-30,a,291
2014-12-31,a,353
2015-01-01,a,411
2015-01-02,a,324
2015-01-03,a,558
2015-01-04,a,572
2015-01-05,a,288
2015-01-06,a,334
2015-01-07,a,645
2015-01-08,a,383
2015-01-09,a,415
2015-01-10,a,557
2015-01-11,a,715
2015-01-12,a,214
2015-01-13,a,363
2015-01-14,a,554
2015-01-15,a,465
2015-01-16,a,253
2015-01-17,a,544
2015-01-18,a,462
2015-01-19,a,397
2015-01-20,a,435
2015-01-21,a,437
2015-01-22,a,352
2015-01-23,a,143
2015-01-24,a,580
2015-01-25,a,434
2015-01-26,a,224
2015-01-27,a,289
2015-01-28,a,386
2015-01-29,a,413
2015-01-30,a,187
2015-01-31,a,380
2015-02-01,a,354
2015-02-02,a,222
2015-02-03,a,677
2015-02-04,a,279
2015-02-05,a,415
2015-02-06,a,189
2015-02-07,a,364
2015-02-08,a,471
2015-02-09,a,273
2015-02-10,a,323
2015-02-11,a,318
2015-02-12,a,459
2015-02-13,a,194
2015-02-14,a,315
2015-02-15,a,427
2015-02-16,a,318
2015-02-17,a,365
2015-02-18,a,432
2015-02-19,a,87
2015-02-20,a,91
2015-02-21,a,235
2015-02-22,a,252
2015-02-23,a,274
2015-02-24,a,414
2015-02-25,a,435
2015-02-26,a,461
2015-02-27,a,246
2015-02-28,a,370
2015-03-01,a,408
2015-03-02,a,203
2015-03-03,a,297
2015-03-04,a,381
2015-03-05,a,370
2015-03-06,a,223
2015-03-07,a,486
2015-03-08,a,674
2015-03-09,a,218
2015-03-10,a,476
2015-03-11,a,533
2015-03-12,a,403
2015-03-13,a,355
2015-03-14,a,376
2015-03-15,a,753
2015-03-16,a,192
2015-03-17,a,331
2015-03-18,a,412
2015-03-19,a,286
2015-03-20,a,201
2015-03-21,a,291
2015-03-22,a,693
2015-03-23,a,218
2015-03-24,a,370
2015-03-25,a,542
2015-03-26,a,386
2015-03-27,a,226
2015-03-28,a,424
2015-03-29,a,404
2015-03-30,a,203
2015-03-31,a,336
2015-04-01,a,344
2015-04-02,a,332
2015-04-03,a,263
2015-04-04,a,403
2015-04-05,a,370
2015-04-06,a,283
2015-04-07,a,447
2015-04-08,a,434
2015-04-09,a,347
2015-04-10,a,282
2015-04-11,a,453
2015-04-12,a,523
2015-04-13,a,289
2015-04-14,a,368
2015-04-15,a,386
2015-04-16,a,369
2015-04-17,a,227
2015-04-18,a,409
2015-04-19,a,652
2015-04-20,a,415
2015-04-21,a,452
2015-04-22,a,323
2015-04-23,a,397
2015-04-24,a,247
2015-04-25,a,364
2015-04-26,a,736
2015-04-27,a,167
2015-04-28,a,304
2015-04-29,a,340
2015-04-30,a,301
2015-05-01,a,895
2015-05-02,a,195
2015-05-03,a,669
2015-05-04,a,131
2015-05-05,a,228
2015-05-06,a,438
2015-05-07,a,291
2015-05-08,a,321
2015-05-09,a,297
2015-05-10,a,704
2015-05-11,a,201
2015-05-12,a,356
2015-05-13,a,325
2015-05-14,a,340
2015-05-15,a,240
2015-05-16,a,382
2015-05-17,a,579
2015-05-18,a,211
2015-05-19,a,286
2015-05-20,a,319
2015-05-21,a,858
2015-05-22,a,181
2015-05-23,a,306
2015-05-24,a,534
2015-05-25,a,227
2015-05-26,a,393
2015-05-27,a,538
2015-05-28,a,303
2015-05-29,a,225
2015-05-30,a,304
2015-05-31,a,487
2015-06-01,a,287
2015-06-02,a,229
2015-06-03,a,403
2015-06-04,a,329
2015-06-05,a,276
2015-06-06,a,316
2015-06-07,a,560
2015-06-08,a,278
2015-06-09,a,338
2015-06-10,a,393
2015-06-11,a,504
2015-06-12,a,494
2015-06-13,a,551
2015-06-14,a,934
2015-06-15,a,365
2015-06-16,a,552
2015-06-17,a,406
2015-06-18,a,45
2015-06-19,a,68
2015-06-20,a,192
2015-06-21,a,603
2015-06-22,a,85
2015-06-23,a,100
2015-06-24,a,216
2015-06-25,a,140
2015-06-26,a,161
2015-06-27,a,399
2015-06-28,a,598
2015-06-29,a,171
2015-06-30,a,221
2015-07-01,a,271
2015-07-02,a,241
2015-07-03,a,189
2015-07-04,a,210
2015-07-05,a,958
2015-07-06,a,267
2015-07-07,a,317
2015-07-08,a,339
2015-07-09,a,378
2015-07-10,a,302
2015-07-11,a,331
2015-07-12,a,763
2015-07-13,a,230
2015-07-14,a,291
2015-07-15,a,154
2015-07-16,a,100
2015-07-17,a,1
2015-07-18,a,65
2015-07-19,a,263
2015-07-20,a,241
2015-07-21,a,298
2015-07-22,a,275
2015-07-23,a,286
2015-07-24,a,337
2015-07-25,a,433
2015-07-26,a,678
2015-07-27,a,318
2015-07-28,a,557
2015-07-29,a,529
2015-07-30,a,352
2015-07-31,a,186
2015-08-01,a,337
2015-08-02,a,635
2015-08-03,a,322
2015-08-04,a,393
2015-08-05,a,451
2015-08-06,a,371
2015-08-07,a,236
2015-08-08,a,362
2015-08-09,a,652
2015-08-10,a,231
2015-08-11,a,359
2015-08-12,a,1126
2015-08-13,a,431
2015-08-14,a,268
2015-08-15,a,292
2015-08-16,a,801
2015-08-17,a,205
2015-08-18,a,347
2015-08-19,a,591
2015-08-20,a,420
2015-08-21,a,237
2015-08-22,a,409
2015-08-23,a,621
2015-08-24,a,266
2015-08-25,a,369
2015-08-26,a,500
2015-08-27,a,454
2015-08-28,a,261
2015-08-29,a,265
2015-08-30,a,579
2015-08-31,a,375
2015-09-01,a,142
2015-09-02,a,346
2015-09-03,a,315
2015-09-04,a,275
2015-09-05,a,682
2015-09-06,a,630
2015-09-07,a,324
2015-09-08,a,368
2015-09-09,a,374
2015-09-10,a,370
2015-09-11,a,255
2015-09-12,a,400
2015-09-13,a,735
2015-09-14,a,268
2015-09-15,a,437
2015-09-16,a,451
2015-09-17,a,318
2015-09-18,a,291
2015-09-19,a,388
2015-09-20,a,662
2015-09-21,a,269
2015-09-22,a,257
2015-09-23,a,181
2015-09-24,a,48
2015-09-25,a,158
2015-09-26,a,214
2015-09-27,a,374
2015-09-28,a,156
2015-09-29,a,327
2015-09-30,a,395
2015-10-01,a,269
2015-10-02,a,179
2015-10-03,a,331
2015-10-04,a,687
2015-10-05,a,305
2015-10-06,a,276
2015-10-07,a,398
2015-10-08,a,430
2015-10-09,a,211
2015-10-10,a,338
2015-10-11,a,513
2015-10-12,a,335
2015-10-13,a,302
2015-10-14,a,300
2015-10-15,a,300
2015-10-16,a,252
2015-10-17,a,260
2015-10-18,a,565
2015-10-19,a,212
2015-10-20,a,379
2015-10-21,a,406
2015-10-22,a,384
2015-10-23,a,226
2015-10-24,a,426
2015-10-25,a,467
2015-10-26,a,306
2015-10-27,a,387
2015-10-28,a,433
2015-10-29,a,471
2015-10-30,a,309
2015-10-31,a,632
2015-11-01,a,767
2015-11-02,a,286
2015-11-03,a,439
2015-11-04,a,380
2015-11-05,a,446
2015-11-06,a,136
2015-11-07,a,272
2015-11-08,a,653
2015-11-09,a,165
2015-11-10,a,377
2015-11-11,a,277
2015-11-12,a,416
2015-11-13,a,231
2015-11-14,a,248
2015-11-15,a,522
2015-11-16,a,240
2015-11-17,a,457
2015-11-18,a,342
2015-11-19,a,432
2015-11-20,a,297
2015-11-21,a,334
2015-11-22,a,633
2015-11-23,a,311
2015-11-24,a,399
2015-11-25,a,430
2015-11-26,a,365
2015-11-27,a,226
2015-11-28,a,309
2015-11-29,a,622
2015-11-30,a,247
2015-12-01,a,337
2015-12-02,a,402
2015-12-03,a,439
2015-12-04,a,221
2015-12-05,a,414
2015-12-06,a,624
2015-12-07,a,261
2015-12-08,a,473
2015-12-09,a,466
2015-12-10,a,395
2015-12-11,a,238
2015-12-12,a,345
2015-12-13,a,611
2015-12-14,a,205
2015-12-15,a,427
2015-12-16,a,376
2015-12-17,a,408
2015-12-18,a,270
2015-12-19,a,327
2015-12-20,a,615
2015-12-21,a,159
2015-12-22,a,330
2015-12-23,a,261
2015-12-24,a,157
2015-12-25,a,254
2015-12-26,a,245
2015-12-27,a,520
2015-12-28,a,211
2015-12-29,a,265
2015-12-30,a,251
2015-12-31,a,276
2016-01-01,a,326
2016-01-02,a,224
2016-01-03,a,460
2016-01-04,a,199
2016-01-05,a,301
2016-01-06,a,300
2016-01-07,a,261
2016-01-08,a,154
2016-01-09,a,313
2016-01-10,a,733
2016-01-11,a,246
2016-01-12,a,359
2016-01-13,a,301
2016-01-14,a,331
2016-01-15,a,185
2016-01-16,a,299
2016-01-17,a,607
2016-01-18,a,301
2016-01-19,a,513
2016-01-20,a,510
2016-01-21,a,425
2016-01-22,a,349
2016-01-23,a,214
2016-01-24,a,703
2016-01-25,a,126
2016-01-26,a,267
2016-01-27,a,385
2016-01-28,a,524
2016-01-29,a,239
2016-01-30,a,264
2016-01-31,a,412
2016-02-01,a,233
2016-02-02,a,364
2016-02-03,a,470
2016-02-04,a,446
2016-02-05,a,202
2016-02-06,a,268
2016-02-07,a,218
2016-02-08,a,86
2016-02-09,a,157
2016-02-10,a,282
2016-02-11,a,393
2016-02-12,a,261
2016-02-13,a,359
2016-02-14,a,378
2016-02-15,a,181
2016-02-16,a,405
2016-02-17,a,472
2016-02-18,a,522
2016-02-19,a,229
2016-02-20,a,353
2016-02-21,a,536
2016-02-22,a,347
2016-02-23,a,449
2016-02-24,a,529
2016-02-25,a,402
2016-02-26,a,306
2016-02-27,a,365
2016-02-28,a,490
2016-02-29,a,305
2016-03-01,a,370
2016-03-02,a,416
2016-03-03,a,327
2016-03-04,a,168
2016-03-05,a,336
2016-03-06,a,544
2016-03-07,a,247
2016-03-08,a,427
2016-03-09,a,487
2016-03-10,a,444
2016-03-11,a,223
2016-03-12,a,328
2016-03-13,a,756
2016-03-14,a,361
2016-03-15,a,426
2016-03-16,a,496
2016-03-17,a,420
2016-03-18,a,350
2016-03-19,a,490
2016-03-20,a,698
2016-03-21,a,228
2016-03-22,a,341
2016-03-23,a,378
2016-03-24,a,342
2016-03-25,a,227
2016-03-26,a,491
2016-03-27,a,516
2016-03-28,a,317
2016-03-29,a,442
2016-03-30,a,433
2016-03-31,a,517
2016-04-01,a,143
2016-04-02,a,568
2016-04-03,a,487
2016-04-04,a,240
2016-04-05,a,455
2016-04-06,a,560
2016-04-07,a,426
2016-04-08,a,294
2016-04-09,a,316
2016-04-10,a,565
2016-04-11,a,203
2016-04-12,a,389
2016-04-13,a,456
2016-04-14,a,395
2016-04-15,a,246
2016-04-16,a,445
2016-04-17,a,761
2016-04-18,a,285
2016-04-19,a,330
2016-04-20,a,397
2016-04-21,a,448
2016-04-22,a,269
2016-04-23,a,414
2016-04-24,a,684
2016-04-25,a,268
2016-04-26,a,313
2016-04-27,a,439
2016-04-28,a,451
2016-04-29,a,148
2016-04-30,a,291
2016-05-01,a,1055
2016-05-02,a,207
2016-05-03,a,211
2016-05-04,a,367
2016-05-05,a,388
2016-05-06,a,258
2016-05-07,a,388
2016-05-08,a,700
2016-05-09,a,240
2016-05-10,a,352
2016-05-11,a,452
2016-05-12,a,548
2016-05-13,a,304
2016-05-14,a,384
2016-05-15,a,734
2016-05-16,a,261
2016-05-17,a,435
2016-05-18,a,499
2016-05-19,a,274
2016-05-20,a,376
2016-05-21,a,780
2016-05-22,a,536
2016-05-23,a,392
2016-05-24,a,515
2016-05-25,a,541
2016-05-26,a,487
2016-05-27,a,356
2016-05-28,a,304
2016-05-29,a,568
2016-05-30,a,304
2016-05-31,a,400
2016-06-01,a,438
2016-06-02,a,431
2016-06-03,a,417
2016-06-04,a,660
2016-06-05,a,602
2016-06-06,a,58
2016-06-07,a,97
2016-06-08,a,169
2016-06-09,a,187
2016-06-10,a,204
2016-06-11,a,159
2016-06-12,a,722
2016-06-13,a,123
2016-06-14,a,170
2016-06-15,a,290
2016-06-16,a,234
2016-06-17,a,183
2016-06-18,a,266
2016-06-19,a,526
2016-06-20,a,262
2016-06-21,a,344
2016-06-22,a,133
2016-06-23,a,362
2016-06-24,a,325
2016-06-25,a,401
2016-06-26,a,700
2016-06-27,a,142
2016-06-28,a,291
2016-06-29,a,274
2016-06-30,a,265
2016-07-01,a,218
2016-07-02,a,196
2016-07-03,a,693
2016-07-04,a,155
2016-07-05,a,97
2016-07-06,a,0
2016-07-07,a,23
2016-07-08,a,102
2016-07-09,a,208
2016-07-10,a,594
2016-07-11,a,190
2016-07-12,a,299
2016-07-13,a,381
2016-07-14,a,330
2016-07-15,a,193
2016-07-16,a,509
2016-07-17,a,836
2016-07-18,a,187
2016-07-19,a,318
2016-07-20,a,450
2016-07-21,a,504
2016-07-22,a,235
2016-07-23,a,436
2016-07-24,a,665
2016-07-25,a,250
2016-07-26,a,358
2016-07-27,a,486
2016-07-28,a,395
2016-07-29,a,222
2016-07-30,a,352
2016-07-31,a,594
2016-08-01,a,192
2016-08-02,a,346
2016-08-03,a,425
2016-08-04,a,353
2016-08-05,a,289
2016-08-06,a,707
2016-08-07,a,717
2016-08-08,a,174
2016-08-09,a,515
2016-08-10,a,446
2016-08-11,a,425
2016-08-12,a,312
2016-08-13,a,474
2016-08-14,a,663
2016-08-15,a,331
2016-08-16,a,609
2016-08-17,a,404
2016-08-18,a,384
2016-08-19,a,272
2016-08-20,a,430
2016-08-21,a,656
2016-08-22,a,228
2016-08-23,a,361
2016-08-24,a,423
2016-08-25,a,558
2016-08-26,a,317
2016-08-27,a,357
2016-08-28,a,610
2016-08-29,a,336
2016-08-30,a,443
2016-08-31,a,426
2016-09-01,a,398
2016-09-02,a,243
2016-09-03,a,433
2016-09-04,a,678
2016-09-05,a,191
2016-09-06,a,393
2016-09-07,a,475
2016-09-08,a,311
2016-09-09,a,209
2016-09-10,a,262
2016-09-11,a,481
2016-09-12,a,52
2016-09-13,a,109
2016-09-14,a,221
2016-09-15,a,279
2016-09-16,a,438
2016-09-17,a,258
2016-09-18,a,651
2016-09-19,a,247
2016-09-20,a,409
2016-09-21,a,391
2016-09-22,a,327
2016-09-23,a,261
2016-09-24,a,340
2016-09-25,a,572
2016-09-26,a,321
2016-09-27,a,491
2016-09-28,a,504
2016-09-29,a,377
2016-09-30,a,285
2016-10-01,a,267
2016-10-02,a,571
2016-10-03,a,130
2016-10-04,a,465
2016-10-05,a,375
2016-10-06,a,268
2016-10-07,a,178
2016-10-08,a,389
2016-10-09,a,663
2016-10-10,a,224
2016-10-11,a,341
2016-10-12,a,502
2016-10-13,a,388
2016-10-14,a,306
2016-10-15,a,254
2016-10-16,a,591
2016-10-17,a,237
2016-10-18,a,399
2016-10-19,a,427
2016-10-20,a,401
2016-10-21,a,291
2016-10-22,a,281
2016-10-23,a,643
2016-10-24,a,180
2016-10-25,a,268
2016-10-26,a,387
2016-10-27,a,209
2016-10-28,a,142
2016-10-29,a,330
2016-10-30,a,408
2016-10-31,a,126
2016-11-01,a,237
2016-11-02,a,285
2016-11-03,a,298
2016-11-04,a,158
2016-11-05,a,357
2016-11-06,a,541
2016-11-07,a,260
2016-11-08,a,317
2016-11-09,a,438
2016-11-10,a,297
2016-11-11,a,312
2016-11-12,a,297
2016-11-13,a,525
2016-11-14,a,177
2016-11-15,a,341
2016-11-16,a,347
2016-11-17,a,374
2016-11-18,a,320
2016-11-19,a,509
2016-11-20,a,652
2016-11-21,a,204
2016-11-22,a,318
2016-11-23,a,414
2016-11-24,a,398
2016-11-25,a,310
2016-11-26,a,278
2016-11-27,a,548
2016-11-28,a,170
2016-11-29,a,225
2016-11-30,a,331
2016-12-01,a,337
2016-12-02,a,205
2016-12-03,a,269
2016-12-04,a,651
2016-12-05,a,236
2016-12-06,a,283
2016-12-07,a,437
2016-12-08,a,333
2016-12-09,a,208
2016-12-10,a,294
2016-12-11,a,313
2016-12-12,a,130
2016-12-13,a,235
2016-12-14,a,315
2016-12-15,a,344
